Furnace_temperature;Exist_temperature;Annealing_temperature;Thickness;Width;Sulfur_content;Copper_content;Nickel_content;Chromium_content;Molybdenum_content;Vanadium_content;Niobium_content;Total_Al_content;Acid_soluble_Al_content;Titanium_content;Boron_content;Tin_content;Arsenic_content;Zirconium_content;Calcium_content;Lead_content;Ceq;Pcm;Antimony_content;Nitrogen_content;Oxygen_content;Tungsten_content;yield-strength;tensile-strength;elongation
1168;859;580;2.75;1130;0.0046;0.0075;0.0046;0.0114;0.0009;0.0001;0.0001;0.0253;0.0189;0.0002;0.0001;0.0008;0.0033;0.001;0.0007;0.0001;0.0982;0.0666;0.0003;0.003;0.0;0.0;186;310;44.5
1133;881;587;2.75;930;0.0062;0.0115;0.0063;0.0186;0.0032;0.0005;0.0005;0.0239;0.0211;0.0003;0.0001;0.0003;0.0027;0.0016;0.0007;0.0002;0.1042;0.0691;0.0006;0.005;0.0;0.0;286;377;44.0
1176;841;550;6.0;1070;0.0066;0.0123;0.0054;0.0144;0.0013;0.0001;0.0001;0.0317;0.0307;0.0013;0.0;0.0019;0.003;0.0019;0.0007;0.002;0.2291;0.1239;0.0003;0.005;0.0;0.0;365;455;45.0
1217;878;621;2.0;1225;0.011;0.0088;0.005;0.011;0.0027;0.0007;0.0001;0.0361;0.0317;0.0001;0.0013;0.0007;0.0026;0.0003;0.0003;0.0001;0.0659;0.0498;0.0001;0.002;0.002;0.0;236;334;53.5
1246;844;512;3.01;1298;0.0032;0.0147;0.0062;0.0201;0.0003;0.0005;0.0479;0.0423;0.041;0.0207;0.0;0.001;0.0032;0.0053;0.0007;0.0001;0.2863;0.1362;0.0008;0.003;0.0;0.0;562;605;26.5
1178;843;579;9.8;950;0.0063;0.0085;0.0056;0.0162;0.0018;0.0008;0.0011;0.0379;0.0361;0.0324;0.0003;0.0011;0.0034;0.0;0.0005;0.0001;0.3;0.2;0.0001;0.004;0.0;0.0;464;570;29.5
1208;859;546;3.0;1120;0.0117;0.2801;0.0806;0.3445;0.0001;0.0016;0.0002;0.0221;0.0193;0.003;0.0008;0.0023;0.0019;0.0001;0.0002;0.0001;0.26;0.16;0.0009;0.0;0.0;0.0;402;519;43.5
1168;907;620;4.0;1096;0.0151;0.0084;0.0063;0.0165;0.0001;0.0001;0.0001;0.037;0.0303;0.0002;0.0013;0.0016;0.002;0.0001;0.0002;0.0001;0.07;0.06;0.0006;0.002;0.004;0.0;275;360;44.5
1265;847;552;2.3;1120;0.0069;0.2702;0.0835;0.3414;0.0021;0.0028;0.0012;0.0213;0.0197;0.0038;0.0004;0.0045;0.0032;0.0;0.0006;0.0003;0.26;0.16;0.0023;0.0;0.0;0.0;409;514;40.5
1191;910;722;2.55;1025;0.0053;0.0127;0.0096;0.013;0.0025;0.0001;0.009;0.0379;0.0369;0.0322;0.0015;0.0019;0.0028;0.0002;0.0002;0.0001;0.0174;0.0155;0.0001;0.003;0.0;0.0;235;313;44.5
1188;850;627;5.0;1500;0.0046;0.0126;0.0088;0.0224;0.001;0.0001;0.0001;0.0399;0.0368;0.0008;0.0001;0.0007;0.0025;0.0027;0.0007;0.0001;0.2886;0.2022;0.0003;0.005;0.0;0.0;338;475;34.0
1185;816;509;13.2;1000;0.0022;0.0089;0.0066;0.0115;0.0025;0.0003;0.0177;0.0278;0.0261;0.0225;0.0;0.0006;0.0023;0.001;0.0003;0.0001;0.2726;0.1723;0.0003;0.006;0.0;0.0;424;509;27.5
1201;919;705;2.75;1165;0.0084;0.0097;0.005;0.0096;0.0023;0.0001;0.0001;0.03;0.0231;0.0001;0.0015;0.001;0.0027;0.0004;0.0003;0.0001;0.0704;0.0575;0.0001;0.002;0.004;0.0;183;280;50.0
1217;830;637;4.16;1175;0.0006;0.0087;0.006;0.0148;0.0025;0.0001;0.0003;0.0265;0.0254;0.0227;0.0028;0.0009;0.0025;0.0013;0.0014;0.0001;0.5904;0.4721;0.0004;0.005;0.001;0.0;468;750;30.0
1186;834;522;2.4;1000;0.0047;0.0113;0.0052;0.0115;0.0002;0.0003;0.0146;0.0314;0.0282;0.0155;0.0001;0.0011;0.0031;0.0038;0.0008;0.0001;0.198;0.1092;0.0007;0.004;0.0;0.0;407;462;25.5
1221;821;567;6.0;1400;0.0024;0.0125;0.0063;0.0145;0.0001;0.0001;0.0021;0.0268;0.026;0.0283;0.0002;0.0012;0.0021;0.0034;0.0009;0.0001;0.2889;0.1848;0.0008;0.003;0.0;0.0;486;567;30.0
1231;914;528;4.52;1325;0.002;0.011;0.0059;0.013;0.0019;0.0001;0.0019;0.0297;0.0275;0.0024;0.0003;0.002;0.0033;0.0022;0.0007;0.0001;0.3611;0.18;0.0009;0.003;0.003;0.0;440;553;30.0
1254;857;584;2.0;1230;0.0031;0.0173;0.0096;0.0232;0.0068;0.0001;0.0155;0.0301;0.028;0.0011;0.0001;0.0014;0.0031;0.0012;0.0004;0.0001;0.2244;0.1224;0.0008;0.003;0.0;0.0;430;495;35.0
1201;827;580;5.0;1110;0.0006;0.0153;0.008;0.0166;0.0039;0.0001;0.0009;0.0324;0.0306;0.0214;0.0002;0.0011;0.0029;0.0015;0.0004;0.0001;0.4387;0.2864;0.0002;0.0;0.0;0.0;479;602;31.0
1186;852;626;3.25;800;0.0116;0.0098;0.0075;0.0169;0.0012;0.0004;0.0001;0.0386;0.0352;0.0002;0.0;0.0011;0.0024;0.0;0.0001;0.0001;0.17;0.12;0.0018;0.004;0.0;0.0;344;430;43.5
1208;869;590;3.5;1250;0.0014;0.0122;0.0081;0.013;0.0001;0.0001;0.0118;0.03;0.0272;0.009;0.0;0.0008;0.0029;0.0027;0.0007;0.0008;0.193;0.1068;0.0002;0.003;0.0;0.0;380;454;37.0
1194;852;563;5.75;1500;0.0088;0.01;0.005;0.0108;0.0015;0.0003;0.0001;0.0433;0.0412;0.0007;0.0001;0.0008;0.0023;0.0009;0.0006;0.0012;0.2088;0.1676;0.0004;0.004;0.0;0.0;403;466;27.0
1220;870;638;2.0;1220;0.0072;0.0137;0.0095;0.0247;0.0034;0.0014;0.0001;0.0297;0.027;0.0207;0.0012;0.0025;0.0025;0.0006;0.0004;0.0003;0.1961;0.156;0.0001;0.003;0.0;0.0;394;450;39.0
1219;840;582;3.0;1265;0.0042;0.0122;0.0045;0.0108;0.0001;0.0001;0.0019;0.0352;0.032;0.0009;0.0;0.0012;0.0027;0.0058;0.0007;0.0001;0.3227;0.1726;0.0007;0.004;0.0;0.0;403;526;38.0
1212;836;523;2.0;1255;0.004;0.0146;0.0065;0.0136;0.0013;0.0008;0.0176;0.0339;0.0318;0.0162;0.0001;0.0012;0.0031;0.0036;0.0007;0.0001;0.1967;0.1062;0.0008;0.005;0.0;0.0;415;482;28.0
1223;833;523;3.0;1040;0.0027;0.0145;0.0077;0.0187;0.0032;0.0001;0.0447;0.0299;0.0256;0.0021;0.0;0.0036;0.0027;0.0019;0.002;0.0009;0.36;0.17;0.0001;0.006;0.0;0.0;629;635;18.5
1207;847;550;3.0;950;0.002;0.0084;0.0067;0.0128;0.0001;0.0001;0.003;0.0377;0.0353;0.002;0.0003;0.0021;0.0041;0.007;0.0014;0.0001;0.3615;0.1803;0.001;0.003;0.001;0.0;446;536;28.0
1180;894;622;2.75;1600;0.0159;0.0166;0.0058;0.0149;0.0017;0.0001;0.0002;0.0294;0.0258;0.0004;0.0001;0.0008;0.0033;0.0018;0.0006;0.0001;0.1489;0.102;0.0005;0.003;0.0;0.0;313;410;44.5
1212;869;598;2.0;1080;0.0033;0.0133;0.0105;0.0158;0.002;0.001;0.0002;0.0359;0.0358;0.0008;0.0002;0.0009;0.0028;0.0;0.0002;0.0001;0.2824;0.1368;0.0022;0.004;0.0;0.0;378;470;40.0
1191;861;622;2.0;1225;0.0079;0.012;0.0059;0.0108;0.0016;0.0001;0.0001;0.0408;0.0399;0.0001;0.0018;0.0006;0.0032;0.0008;0.0007;0.0003;0.0666;0.0528;0.0003;0.002;0.002;0.0;202;293;44.0
1121;877;694;2.61;1265;0.0023;0.0082;0.0072;0.0137;0.0013;0.0007;0.0013;0.2863;0.2852;0.0002;0.0001;0.0014;0.0019;0.0001;0.0002;0.0001;0.07;0.03;0.0018;0.001;0.002;0.0;206;346;42.0
1192;874;676;2.3;1015;0.0104;0.0096;0.0048;0.0097;0.0016;0.0001;0.0001;0.035;0.0316;0.0001;0.0013;0.0006;0.0025;0.0003;0.0003;0.0001;0.0659;0.0516;0.0001;0.002;0.0;0.0;202;304;48.0
1207;837;516;3.5;1250;0.0022;0.0169;0.0081;0.0233;0.005;0.0001;0.0583;0.0337;0.032;0.0333;0.0001;0.0018;0.0034;0.0023;0.0023;0.0001;0.3425;0.1624;0.0015;0.003;0.0;0.0;615;645;28.0
1217;846;586;2.5;950;0.0072;0.0109;0.006;0.0162;0.002;0.0001;0.0001;0.0197;0.014;0.0002;0.0001;0.0054;0.0026;0.0003;0.0003;0.0001;0.17;0.13;0.0001;0.004;0.0;0.0;344;431;40.0
1184;906;642;3.5;880;0.0074;0.014;0.008;0.0175;0.0012;0.0016;0.0008;0.0269;0.0233;0.0525;0.0;0.0011;0.0028;0.0012;0.0006;0.0004;0.07;0.02;0.0001;0.001;0.002;0.0;220;345;36.0
1207;869;619;3.25;890;0.0074;0.0091;0.0059;0.0124;0.0007;0.0001;0.0001;0.0265;0.0242;0.0004;0.0001;0.0027;0.0022;0.0;0.0001;0.0003;0.17;0.14;0.0014;0.003;0.0;0.0;318;427;42.5
1202;806;567;11.5;1500;0.0134;0.0147;0.0055;0.011;0.0024;0.0001;0.0001;0.0303;0.0276;0.0003;0.0001;0.0007;0.0024;0.0005;0.0003;0.0001;0.203;0.1601;0.0001;0.003;0.0;0.0;296;425;22.5
1189;845;556;6.0;1190;0.0044;0.0112;0.0064;0.0125;0.0016;0.0006;0.0001;0.0313;0.03;0.001;0.0002;0.0011;0.0033;0.0;0.0003;0.0001;0.2213;0.1163;0.0019;0.003;0.0;0.0;334;420;44.0
1211;880;565;2.31;976;0.0013;0.0102;0.0071;0.0178;0.0023;0.0001;0.0028;0.0392;0.0388;0.001;0.0001;0.0011;0.0029;0.0014;0.0006;0.0004;0.2761;0.1365;0.0004;0.003;0.002;0.0;418;499;41.0
1188;864;619;2.0;1212;0.0076;0.0093;0.0044;0.0109;0.0023;0.0001;0.0001;0.0386;0.0373;0.0001;0.0014;0.0009;0.0024;0.0003;0.0003;0.0001;0.0626;0.0503;0.0002;0.001;0.002;0.0;217;313;41.0
1196;896;547;8.0;1020;0.0012;0.0124;0.0052;0.0163;0.0001;0.0002;0.0028;0.0298;0.028;0.0149;0.0002;0.0012;0.003;0.0056;0.0029;0.0001;0.4016;0.2468;0.0008;0.005;0.0;0.0;462;592;24.5
1213;861;541;2.0;1238;0.0096;0.0132;0.0097;0.0217;0.0038;0.0001;0.0001;0.0269;0.0254;0.0136;0.0011;0.0029;0.0025;0.0008;0.0003;0.0007;0.2542;0.183;0.0001;0.003;0.0;0.0;359;478;30.0
1192;861;624;2.5;1250;0.0047;0.013;0.0062;0.013;0.0008;0.0006;0.0173;0.0336;0.032;0.0166;0.0001;0.0011;0.003;0.0035;0.0007;0.0001;0.1986;0.1085;0.0009;0.003;0.0;0.0;440;492;30.5
1246;823;519;2.5;1290;0.0035;0.0136;0.0045;0.0149;0.001;0.0017;0.0469;0.0386;0.0377;0.0203;0.0001;0.0016;0.003;0.0064;0.0009;0.0001;0.2812;0.1362;0.0008;0.003;0.0;0.0;574;608;25.0
1205;842;529;7.0;1250;0.0016;0.0112;0.009;0.8892;0.0016;0.0027;0.0012;0.0349;0.0337;0.0234;0.0001;0.0019;0.0028;0.0028;0.0022;0.0019;0.5021;0.2467;0.0006;0.005;0.002;0.0;473;608;24.5
1235;819;507;4.5;1320;0.0019;0.0102;0.0063;0.0139;0.0044;0.0001;0.0449;0.0229;0.0217;0.0014;0.0;0.0023;0.0024;0.0019;0.0015;0.0036;0.3513;0.1622;0.0011;0.004;0.0;0.0;584;617;29.0
1199;832;586;3.0;880;0.013;0.0147;0.0157;0.0205;0.0003;0.0001;0.0001;0.0346;0.0313;0.0001;0.0;0.0006;0.0027;0.0008;0.0006;0.0005;0.11;0.08;0.0001;0.003;0.0;0.0;316;396;32.5
1251;856;594;2.0;1193;0.0033;0.0152;0.0071;0.02;0.0006;0.0002;0.0169;0.0345;0.0334;0.0012;0.0;0.0021;0.004;0.0042;0.0007;0.0001;0.2084;0.1057;0.0011;0.004;0.0;0.0;357;415;35.5
1225;903;620;5.0;1365;0.0102;0.0141;0.0041;0.011;0.0024;0.0001;0.0001;0.0376;0.0352;0.0002;0.0012;0.0007;0.0036;0.0004;0.0003;0.0001;0.0714;0.0564;0.0002;0.001;0.0;0.0;229;334;48.5
1262;870;541;1.89;1120;0.0072;0.2982;0.0818;0.3474;0.0008;0.0016;0.0008;0.0334;0.0312;0.0042;0.0003;0.0016;0.0025;0.0011;0.0011;0.0001;0.25;0.15;0.0001;0.0;0.0;0.0;407;515;38.0
1181;833;564;4.75;1375;0.0077;0.0142;0.0101;0.0233;0.0015;0.0003;0.0035;0.0317;0.0268;0.0115;0.0001;0.0014;0.0032;0.0039;0.0007;0.0001;0.2941;0.1933;0.0009;0.005;0.0;0.0;410;491;32.0
1215;871;580;3.0;950;0.0078;0.0129;0.0053;0.0155;0.0011;0.0002;0.0251;0.0372;0.0352;0.0011;0.0;0.001;0.0028;0.0024;0.0006;0.0001;0.209;0.1148;0.0008;0.002;0.001;0.0;470;521;36.0
1216;812;524;3.0;1500;0.0065;0.0122;0.0075;0.0148;0.0017;0.0008;0.028;0.0326;0.0282;0.0161;0.0001;0.0015;0.0028;0.004;0.0014;0.0001;0.1982;0.1123;0.0005;0.003;0.0;0.0;476;508;33.5
1192;845;594;3.0;850;0.0035;0.0135;0.0111;0.0389;0.003;0.0001;0.0001;0.0386;0.0334;0.0006;0.0001;0.0004;0.0032;0.0004;0.0004;0.0001;0.1482;0.1088;0.0001;0.003;0.002;0.0;370;442;36.0
1198;839;638;4.5;1250;0.0014;0.0132;0.0061;0.1423;0.0011;0.0001;0.0001;0.0186;0.018;0.0016;0.0002;0.0019;0.0024;0.0013;0.0018;0.0011;0.5894;0.4943;0.0001;0.005;0.002;0.0;518;742;25.0
1194;897;720;2.75;1179;0.0098;0.0117;0.0082;0.0123;0.0026;0.0001;0.0002;0.0422;0.0391;0.0005;0.0002;0.0016;0.0028;0.0005;0.0002;0.0001;0.0527;0.0324;0.0002;0.001;0.0;0.0;168;274;49.0
1204;846;554;6.0;1140;0.004;0.2856;0.0767;0.4926;0.0026;0.0008;0.0009;0.0226;0.0215;0.0035;0.0002;0.004;0.0022;0.0008;0.0005;0.0001;0.2803;0.1595;0.0001;0.0;0.0;0.0;405;515;33.5
1208;867;566;2.8;1342;0.0116;0.0124;0.0056;0.0126;0.0005;0.0001;0.0003;0.034;0.0315;0.0006;0.0001;0.0008;0.0031;0.0019;0.0007;0.0001;0.147;0.0921;0.0005;0.002;0.0;0.0;331;402;48.0
1194;866;546;8.0;1288;0.0005;0.0112;0.0113;0.9056;0.0018;0.0027;0.0045;0.035;0.0336;0.0225;0.0001;0.002;0.0034;0.0057;0.0024;0.0001;0.5227;0.264;0.001;0.005;0.002;0.0;508;633;22.0
1220;821;564;8.0;1200;0.005;0.2875;0.0849;0.4844;0.0008;0.0021;0.0001;0.0209;0.0201;0.0031;0.0004;0.0018;0.0022;0.0;0.0007;0.0001;0.29;0.16;0.0016;0.0;0.0;0.0;394;506;30.0
1130;880;693;2.61;1275;0.0031;0.0079;0.0079;0.0123;0.0012;0.0005;0.0006;0.2693;0.2685;0.0002;0.0001;0.0018;0.0022;0.0001;0.0002;0.0001;0.07;0.03;0.0015;0.001;0.001;0.0;219;352;43.0
1249;851;558;4.0;1140;0.0118;0.2649;0.0976;0.3406;0.0008;0.003;0.0009;0.0361;0.0337;0.0027;0.0004;0.0047;0.0025;0.0013;0.001;0.0004;0.26;0.16;0.0001;0.0;0.0;0.0;442;550;33.0
1231;863;553;2.5;1370;0.0029;0.015;0.0076;0.0192;0.001;0.0006;0.0457;0.0352;0.0304;0.0014;0.0001;0.0021;0.0044;0.0042;0.0009;0.0001;0.2212;0.113;0.0009;0.004;0.0;0.0;518;563;32.0
1193;832;511;6.0;1200;0.0026;0.016;0.006;0.0129;0.0008;0.0001;0.0413;0.0349;0.0337;0.0011;0.0;0.0009;0.0027;0.0037;0.0007;0.0001;0.2201;0.1131;0.0013;0.003;0.0;0.0;482;525;28.0
1186;862;611;2.0;1219;0.0079;0.0088;0.0039;0.0104;0.0015;0.0001;0.0001;0.0367;0.0334;0.0001;0.0014;0.0006;0.0021;0.0008;0.0007;0.0005;0.065;0.052;0.0004;0.002;0.002;0.0;321;376;44.0
1193;869;585;5.0;1080;0.0026;0.01;0.0054;0.013;0.0001;0.0001;0.0141;0.0364;0.0346;0.0016;0.0001;0.0013;0.003;0.0034;0.001;0.0001;0.2122;0.1126;0.0005;0.003;0.0;0.0;413;463;40.0
1193;849;580;2.78;1300;0.001;0.0104;0.0052;0.0162;0.0026;0.0002;0.0017;0.0274;0.025;0.0235;0.0002;0.0014;0.003;0.0016;0.003;0.0016;0.4142;0.2667;0.0006;0.005;0.0;0.0;503;617;30.0
1182;859;609;3.0;1500;0.0088;0.0123;0.0051;0.0122;0.0028;0.0002;0.0001;0.0442;0.0403;0.0259;0.0015;0.0006;0.0027;0.0003;0.0004;0.0001;0.2076;0.173;0.0001;0.004;0.0;0.0;374;483;33.5
1210;870;620;2.0;1212;0.0082;0.0105;0.0048;0.0094;0.0024;0.0001;0.0001;0.0397;0.0365;0.003;0.0014;0.0008;0.0023;0.0004;0.0003;0.0001;0.0738;0.0596;0.0001;0.002;0.002;0.0;242;334;47.0
1217;874;581;4.0;1250;0.0016;0.0155;0.0085;0.0295;0.006;0.0017;0.0261;0.0232;0.0213;0.014;0.0002;0.0037;0.0032;0.0018;0.0027;0.0001;0.2772;0.1452;0.0011;0.005;0.0;0.0;499;557;31.0
1203;904;679;3.5;813;0.0051;0.0086;0.0059;0.0116;0.0001;0.0003;0.0007;0.0335;0.0231;0.0473;0.0001;0.0012;0.002;0.0001;0.0001;0.0001;0.03;0.01;0.0013;0.002;0.003;0.0;247;318;39.5
1216;861;579;2.8;1500;0.0038;0.013;0.009;0.0169;0.0039;0.0001;0.0144;0.0385;0.0371;0.0006;0.0;0.0019;0.0028;0.001;0.0003;0.0001;0.2061;0.1065;0.0004;0.003;0.0;0.0;428;475;39.5
1145;873;623;3.5;1241;0.0093;0.0165;0.0065;0.0247;0.0029;0.0002;0.0001;0.0275;0.0238;0.0003;0.0001;0.0007;0.0029;0.0004;0.0004;0.0001;0.0697;0.0484;0.0002;0.001;0.0;0.0;238;331;44.5
1225;825;520;6.0;1220;0.0022;0.0171;0.0088;0.0234;0.007;0.0001;0.0431;0.0274;0.025;0.0016;0.0;0.0013;0.0029;0.0018;0.0023;0.0036;0.3517;0.1635;0.0015;0.004;0.0;0.0;585;629;29.0
1250;874;658;2.0;1250;0.0018;0.3036;0.0143;0.7499;0.0067;0.0023;0.0013;0.0236;0.0219;0.0164;0.0003;0.0019;0.0056;0.001;0.0012;0.0001;0.3286;0.1641;0.0602;0.0;0.0;0.0;381;482;43.0
1168;879;615;3.25;950;0.0085;0.0104;0.0085;0.0218;0.0011;0.0001;0.0001;0.0233;0.0195;0.0003;0.0001;0.002;0.0022;0.0;0.0002;0.0001;0.1;0.08;0.0015;0.004;0.0;0.0;305;401;35.0
1234;856;527;1.8;1200;0.0035;0.0136;0.0064;0.0145;0.0034;0.0004;0.0449;0.0348;0.0332;0.0193;0.0;0.0009;0.0029;0.0017;0.0007;0.0009;0.2782;0.134;0.0001;0.004;0.0;0.0;586;617;17.0
1201;888;699;2.75;1265;0.0093;0.0159;0.0079;0.016;0.0022;0.0001;0.0003;0.0342;0.0323;0.0001;0.0014;0.0008;0.0026;0.001;0.0006;0.0004;0.0699;0.0539;0.0002;0.003;0.003;0.0;232;329;53.0
1209;822;524;2.5;1330;0.0068;0.0117;0.0057;0.0116;0.0025;0.0001;0.0001;0.0344;0.0322;0.0008;0.0002;0.0008;0.0039;0.0006;0.0003;0.0001;0.1538;0.0981;0.0001;0.003;0.0;0.0;335;408;43.0
1203;897;679;3.0;1239;0.0098;0.0107;0.0044;0.0091;0.0022;0.0001;0.0001;0.0294;0.0278;0.0004;0.0014;0.0015;0.0021;0.0004;0.0003;0.0001;0.0471;0.0359;0.0001;0.001;0.004;0.0;231;318;45.0
1179;869;601;3.6;1150;0.006;0.0123;0.0058;0.0158;0.0018;0.0001;0.0087;0.0418;0.0393;0.0006;0.0;0.0012;0.003;0.006;0.0007;0.0001;0.2804;0.1265;0.0007;0.003;0.0;0.0;399;462;39.0
1194;845;521;4.0;1250;0.0085;0.0216;0.006;0.0098;0.0024;0.0001;0.0001;0.03;0.0287;0.0005;0.0001;0.003;0.0021;0.0004;0.0003;0.0002;0.1957;0.158;0.0001;0.003;0.0;0.0;346;467;35.5
1235;865;576;8.0;1171;0.0024;0.0151;0.0082;0.0186;0.006;0.0008;0.0254;0.0237;0.0226;0.0139;0.0002;0.0014;0.0029;0.0017;0.0016;0.0001;0.2782;0.1445;0.0012;0.004;0.0;0.0;468;541;29.5
1211;818;524;10.5;1375;0.0028;0.0157;0.0055;0.02;0.0002;0.0009;0.0262;0.0241;0.0197;0.0254;0.0;0.0012;0.0028;0.0052;0.0012;0.0001;0.2754;0.1384;0.0005;0.004;0.0;0.0;477;540;19.5
1182;880;584;2.75;1600;0.0115;0.0113;0.0056;0.0107;0.0013;0.0001;0.0001;0.0251;0.0229;0.0003;0.0;0.0005;0.0029;0.0013;0.0006;0.0001;0.1166;0.0825;0.0003;0.003;0.0;0.0;278;357;42.0
1176;840;525;4.5;1505;0.0112;0.0098;0.0044;0.0117;0.0016;0.0002;0.0001;0.0311;0.0281;0.0007;0.0003;0.0019;0.0024;0.0008;0.0007;0.0008;0.2106;0.1717;0.0001;0.003;0.0;0.0;365;468;41.5
1195;856;593;3.75;870;0.0117;0.0123;0.012;0.0183;0.0011;0.0001;0.0001;0.0276;0.0253;0.0004;0.0;0.0008;0.003;0.0009;0.0006;0.0005;0.1;0.07;0.0001;0.002;0.0;0.0;270;352;46.0
1198;873;599;4.25;1200;0.0004;0.0098;0.0053;0.0103;0.0006;0.0001;0.0001;0.0207;0.0203;0.0016;0.0;0.0032;0.0025;0.0018;0.0012;0.0011;0.8442;0.7336;0.0002;0.004;0.001;0.0;583;989;19.5
1204;842;588;3.0;890;0.0102;0.0113;0.0055;0.0317;0.0013;0.0001;0.0001;0.0265;0.0233;0.0001;0.0001;0.0018;0.0034;0.0;0.0001;0.0001;0.09;0.07;0.0017;0.002;0.0;0.0;280;363;48.0
1183;890;595;2.75;1130;0.007;0.0095;0.0045;0.0087;0.0027;0.0002;0.0002;0.0441;0.0415;0.0005;0.0003;0.0028;0.0023;0.0006;0.0005;0.0001;0.1107;0.0775;0.0001;0.003;0.0;0.0;290;383;49.0
1214;851;551;2.75;1250;0.0012;0.0114;0.0047;0.0127;0.0011;0.0002;0.0001;0.0223;0.0212;0.0013;0.0002;0.0024;0.0023;0.0013;0.002;0.0011;0.3045;0.2461;0.0005;0.004;0.0;0.0;431;560;29.5
1247;842;554;4.0;1140;0.0087;0.2826;0.0814;0.3359;0.0001;0.0019;0.0003;0.0303;0.0285;0.0041;0.0003;0.0019;0.0024;0.0001;0.0003;0.0001;0.25;0.15;0.0006;0.0;0.0;0.0;430;538;35.5
1188;831;498;8.0;1304;0.0017;0.0123;0.0113;0.9061;0.0008;0.002;0.002;0.0268;0.0254;0.0016;0.0;0.0023;0.0032;0.0047;0.0026;0.0001;0.524;0.2616;0.0003;0.005;0.0;0.0;487;631;22.0
1201;866;622;2.0;1212;0.0115;0.0132;0.0063;0.0107;0.0022;0.0001;0.0001;0.0401;0.0378;0.0001;0.0014;0.001;0.0029;0.0003;0.0002;0.0002;0.068;0.0518;0.0001;0.002;0.002;0.0;188;294;41.5
1216;890;625;2.0;1212;0.006;0.011;0.005;0.0098;0.0029;0.0008;0.0014;0.0392;0.0359;0.0004;0.0015;0.0036;0.0025;0.0008;0.0004;0.0001;0.0697;0.0553;0.0005;0.002;0.001;0.0;232;322;46.5
1180;898;700;2.75;945;0.0074;0.0084;0.0046;0.0061;0.0009;0.0001;0.0001;0.0466;0.0384;0.0001;0.0016;0.003;0.0021;0.0;0.0001;0.0001;0.07;0.06;0.0019;0.002;0.004;0.0;206;308;57.5
1188;869;569;6.8;1367;0.0045;0.0128;0.0091;0.0105;0.0007;0.0001;0.0001;0.0459;0.0422;0.0002;0.0001;0.0007;0.0026;0.0014;0.0011;0.0001;0.1093;0.0649;0.0001;0.002;0.003;0.0;239;331;45.5
1169;879;577;2.75;1130;0.0166;0.0106;0.007;0.0136;0.0006;0.0001;0.0001;0.025;0.0219;0.0001;0.0;0.0015;0.0025;0.0009;0.0006;0.0002;0.12;0.08;0.0001;0.002;0.0;0.0;274;367;47.0
1203;814;559;10.0;840;0.004;0.009;0.0044;0.0204;0.0018;0.0005;0.0201;0.0424;0.0388;0.0222;0.0005;0.0027;0.0025;0.0;0.0002;0.0001;0.29;0.18;0.0024;0.005;0.0;0.0;453;556;26.0
1179;821;598;3.0;1060;0.0218;0.0154;0.0093;0.016;0.0013;0.0001;0.0001;0.0291;0.0261;0.0006;0.0002;0.0023;0.0027;0.0;0.0001;0.0001;0.15;0.1;0.0018;0.005;0.0;0.0;343;422;43.5
1179;854;593;3.0;1610;0.0137;0.0109;0.0049;0.0104;0.002;0.0004;0.0002;0.0287;0.0264;0.0004;0.0001;0.0014;0.0029;0.0006;0.0002;0.0007;0.1516;0.1109;0.0001;0.003;0.0;0.0;322;406;46.0
1187;900;705;3.5;1195;0.0065;0.0095;0.0051;0.0168;0.0023;0.0001;0.0001;0.0313;0.0285;0.0001;0.0014;0.0006;0.0025;0.0003;0.0003;0.0018;0.0604;0.0466;0.0001;0.002;0.003;0.0;196;303;53.5
1210;873;576;3.6;1160;0.0032;0.0119;0.0058;0.012;0.0001;0.0001;0.0299;0.0298;0.0251;0.0188;0.0;0.0015;0.0038;0.0058;0.0027;0.0001;0.2941;0.1353;0.0008;0.003;0.0;0.0;536;593;31.0
1191;843;616;3.5;1600;0.0069;0.0099;0.0048;0.0097;0.0002;0.0002;0.0001;0.0193;0.0143;0.0003;0.0;0.0005;0.0028;0.0016;0.0009;0.0001;0.1479;0.1007;0.0001;0.002;0.0;0.0;306;392;46.0
1240;873;662;4.5;1135;0.0009;0.3056;0.0117;0.6074;0.0035;0.0028;0.003;0.0298;0.0287;0.0885;0.0003;0.0013;0.0029;0.0026;0.0028;0.0002;0.3041;0.1565;0.0007;0.003;0.002;0.0;621;680;21.5
1229;841;523;2.5;1210;0.004;0.0154;0.0081;0.0162;0.0002;0.0005;0.0416;0.0287;0.0255;0.0211;0.0003;0.0012;0.0036;0.0054;0.0008;0.0001;0.2812;0.1386;0.0007;0.005;0.0;0.0;534;576;20.0
1212;869;563;5.01;930;0.0029;0.016;0.0059;0.0161;0.0019;0.0005;0.024;0.0345;0.0291;0.0264;0.0;0.0015;0.0032;0.0017;0.0009;0.0055;0.27;0.14;0.0001;0.003;0.0;0.0;464;510;29.5
1212;845;581;3.5;1250;0.0088;0.0143;0.0079;0.0119;0.0027;0.0014;0.0001;0.0342;0.0286;0.0003;0.0001;0.0026;0.0024;0.0005;0.0003;0.0016;0.2076;0.161;0.0001;0.004;0.0;0.0;388;450;32.0
